,loss,accuracy,categorical_accuracy,mean_absolute_error,mean_squared_error,precision,recall
68,0.21605993807315826,0.9621976017951965,0.9621976017951965,0.022889696061611176,0.006644912995398045,0.9868637323379517,0.9087701439857483
69,0.20052869617938995,0.9657257795333862,0.9657257795333862,0.021800022572278976,0.00609534652903676,0.9843158721923828,0.9173387289047241
70,0.20342718064785004,0.9611895084381104,0.9611895084381104,0.021729987114667892,0.006283558439463377,0.9880694150924683,0.9183467626571655
71,0.18815065920352936,0.9647177457809448,0.9647177457809448,0.020368413999676704,0.005680338479578495,0.986073911190033,0.9279233813285828
72,0.19226735830307007,0.9652217626571655,0.9652217626571655,0.020664744079113007,0.005960728507488966,0.9854525923728943,0.921875
73,0.18331246078014374,0.9662298560142517,0.9662298560142517,0.019973602145910263,0.005657420493662357,0.986066460609436,0.9274193644523621
74,0.1823759377002716,0.9677419066429138,0.9677419066429138,0.01984509639441967,0.005562834907323122,0.9855614900588989,0.928931474685669
75,0.16581329703330994,0.9707661271095276,0.9707661271095276,0.017966343089938164,0.004847356583923101,0.9894011616706848,0.9410282373428345
76,0.1690482497215271,0.9692540168762207,0.9692540168762207,0.018366515636444092,0.005141230300068855,0.9883289337158203,0.9390121102333069
77,0.15682221949100494,0.9717742204666138,0.9717742204666138,0.017268266528844833,0.004697495140135288,0.9873684048652649,0.9455645084381104
78,0.1500072032213211,0.9742943644523621,0.9742943644523621,0.01700235903263092,0.0043782121501863,0.9889937043190002,0.9511088728904724
79,0.1550864428281784,0.9707661271095276,0.9707661271095276,0.017011048272252083,0.004666885826736689,0.9873350858688354,0.9430443644523621
80,0.15498889982700348,0.9697580933570862,0.9697580933570862,0.016770143061876297,0.004722462501376867,0.9857894778251648,0.9440523982048035
81,0.14464853703975677,0.9742943644523621,0.9742943644523621,0.015920858830213547,0.004290565382689238,0.9869383573532104,0.9521169066429138
82,0.1306813508272171,0.9717742204666138,0.9717742204666138,0.014673757366836071,0.0038730164524167776,0.9885476231575012,0.9571572542190552
